date,close,volume,open,high,low
2014/02/20,209.9700,18000940.0000,215.0100,215.2100,206.2700
2014/02/19,193.6400,16038700.0000,203.7000,203.7000,193.4100
2014/02/18,203.7000,9327414.0000,205.2440,206.0000,201.3601
2014/02/14,198.2300,6164371.0000,198.1000,201.8800,197.0000
2014/02/13,199.6300,8024948.0000,193.3400,202.7200,193.2500
2014/02/12,195.3200,5171888.0000,195.7800,198.2690,194.3200
2014/02/11,196.6200,10681830.0000,198.9700,202.2000,192.7000
2014/02/10,196.5600,12963450.0000,189.3400,199.3000,189.3200
2014/02/07,186.5300,8951247.0000,181.0100,186.6300,179.6000
2014/02/06,178.3800,5840728.0000,176.3000,180.1100,176.0000
2014/02/05,174.4200,7267674.0000,178.3000,180.5900,169.3600
2014/02/04,178.7300,4685739.0000,180.7000,181.6000,176.2000
2014/02/03,177.1100,6764261.0000,182.8900,184.8797,175.1600
2014/01/31,181.4100,6507957.0000,178.8500,186.0000,178.5146
2014/01/30,182.8400,8562363.0000,178.0000,184.7800,177.0100
2014/01/29,175.2300,5934083.0000,175.3000,179.0900,173.1310
2014/01/28,178.3800,6090396.0000,171.5000,178.9800,171.0000
2014/01/27,169.6200,8714715.0000,175.1600,177.9200,164.7100
2014/01/24,174.6000,7684134.0000,177.8500,180.4800,173.5310
2014/01/23,181.5000,7863768.0000,177.2300,182.3800,173.4200
2014/01/22,178.5600,7021769.0000,177.8100,180.3190,174.7600
2014/01/21,176.6800,9550446.0000,171.2400,177.2900,170.8100
2014/01/17,170.0100,9205616.0000,170.1900,173.2000,167.9500
2014/01/16,170.9700,11957980.0000,162.5000,172.7000,162.4000
2014/01/15,164.1300,20461310.0000,168.4500,172.2300,162.1000
2014/01/14,161.2700,27558800.0000,140.5000,162.0000,136.6710
2014/01/13,139.3400,6314832.0000,145.7800,147.0000,137.8200
